,fileName,0.x,0.y,0.z,1.x,1.y,1.z,2.x,2.y,2.z,3.x,3.y,3.z,4.x,4.y,4.z,5.x,5.y,5.z,6.x,6.y,6.z,7.x,7.y,7.z,8.x,8.y,8.z,9.x,9.y,9.z,10.x,10.y,10.z,11.x,11.y,11.z,12.x,12.y,12.z,13.x,13.y,13.z,14.x,14.y,14.z,15.x,15.y,15.z,16.x,16.y,16.z,17.x,17.y,17.z,18.x,18.y,18.z,19.x,19.y,19.z,20.x,20.y,20.z
0,S01_P13_fitted_1.png,0.3794996738433838,0.6529690027236938,3.582072167773731e-07,0.49952012300491333,0.6640267372131348,-0.055662937462329865,0.6180815696716309,0.5809570550918579,-0.07255809754133224,0.7004290223121643,0.502539336681366,-0.08763355761766434,0.7727773189544678,0.4752737879753113,-0.10117693990468979,0.5755422115325928,0.32771220803260803,-0.014792471192777157,0.6092265248298645,0.18618029356002808,-0.05592824146151543,0.6198955774307251,0.12229600548744202,-0.09238119423389435,0.6130783557891846,0.13342632353305817,-0.10935142636299133,0.49956750869750977,0.2864312529563904,-0.006807505618780851,0.5174486041069031,0.1294659674167633,-0.04025402292609215,0.5253770351409912,0.09873951971530914,-0.07046643644571304,0.5172991156578064,0.15675896406173706,-0.08309007436037064,0.4255872666835785,0.2829741835594177,-0.008517105132341385,0.4349098801612854,0.13808101415634155,-0.03965791314840317,0.4421144723892212,0.10889430344104767,-0.05788623169064522,0.4432668387889862,0.15935710072517395,-0.061158739030361176,0.34598302841186523,0.3103794455528259,-0.016557516530156136,0.32983171939849854,0.19268324971199036,-0.04412087798118591,0.3402485251426697,0.14995935559272766,-0.05778070166707039,0.3586338758468628,0.16384175419807434,-0.05869326740503311
1,S01_P13_fitted_2.png,0.40346094965934753,0.6611481308937073,1.6281144610275078e-07,0.5169208645820618,0.6274086236953735,-0.027752520516514778,0.6172316074371338,0.5561426877975464,-0.03908379748463631,0.6922896504402161,0.49163153767585754,-0.05548221617937088,0.7542154788970947,0.4755966067314148,-0.07192085683345795,0.5615951418876648,0.327680766582489,0.01089400239288807,0.5836382508277893,0.18892335891723633,-0.02263343147933483,0.5946851372718811,0.16595377027988434,-0.05443033576011658,0.5963918566703796,0.20297178626060486,-0.06955774128437042,0.4975871443748474,0.3053397238254547,0.006499807815998793,0.5098834037780762,0.15437574684619904,-0.026889633387327194,0.5202887058258057,0.16024930775165558,-0.055941496044397354,0.5192989110946655,0.2316843867301941,-0.06723760068416595,0.43632304668426514,0.30976375937461853,-0.005107942037284374,0.4372180104255676,0.16800831258296967,-0.0344066247344017,0.4472910463809967,0.16023565828800201,-0.05134700611233711,0.45163801312446594,0.21740864217281342,-0.054649267345666885,0.3693248927593231,0.33135807514190674,-0.020599152892827988,0.3499429225921631,0.2252247929573059,-0.04328767582774162,0.3619874119758606,0.20634958148002625,-0.05139850452542305,0.37917423248291016,0.23432958126068115,-0.04999125376343727
2,S01_P13_fitted_3.png,0.4370066821575165,0.6565726399421692,3.277017412983696e-07,0.5330602526664734,0.612173318862915,-0.01986938901245594,0.6188985705375671,0.5485038757324219,-0.029905948787927628,0.6822851896286011,0.49803879857063293,-0.045331183820962906,0.7355200052261353,0.47806259989738464,-0.06149456650018692,0.5405999422073364,0.3341216742992401,0.01189478114247322,0.5498350858688354,0.20490042865276337,-0.01747005246579647,0.5746930241584778,0.1819802224636078,-0.046813372522592545,0.5938317775726318,0.20836246013641357,-0.06119879335165024,0.4876682460308075,0.3204396069049835,0.005209153518080711,0.48793455958366394,0.17802883684635162,-0.019535118713974953,0.5153248310089111,0.1648901402950287,-0.04610743373632431,0.5349329113960266,0.21551115810871124,-0.05981404706835747,0.438206285238266,0.32866495847702026,-0.007537471130490303,0.42635834217071533,0.19805146753787994,-0.031081771478056908,0.45141348242759705,0.1774401217699051,-0.04957260563969612,0.47549036145210266,0.2181367129087448,-0.05688658356666565,0.38469088077545166,0.354330837726593,-0.02335907146334648,0.35758692026138306,0.2530183792114258,-0.043780211359262466,0.3785579204559326,0.2240716964006424,-0.05327208712697029,0.40950271487236023,0.2394988238811493,-0.05481105297803879
3,S01_P13_fitted_4.png,0.3959088921546936,0.6536865234375,2.1837071528807428e-07,0.49907034635543823,0.6376091241836548,-0.03642773628234863,0.5881893038749695,0.567241907119751,-0.05109439790248871,0.6542074084281921,0.49581998586654663,-0.06772608309984207,0.7076155543327332,0.4673263430595398,-0.08223643153905869,0.566440999507904,0.3550783395767212,0.0025641503743827343,0.6030285358428955,0.23367008566856384,-0.033492911607027054,0.600024402141571,0.1894526332616806,-0.06818147003650665,0.5841475129127502,0.20215755701065063,-0.08547300845384598,0.5058761239051819,0.321344792842865,0.0037589403800666332,0.5244125723838806,0.1784522980451584,-0.03440399840474129,0.5176385641098022,0.15749286115169525,-0.07086973637342453,0.5020262598991394,0.20819182693958282,-0.08637440204620361,0.4454479217529297,0.3129069209098816,-0.0019129404099658132,0.45301371812820435,0.1809684932231903,-0.032388072460889816,0.44995683431625366,0.1611749827861786,-0.05806710198521614,0.4434635043144226,0.20579782128334045,-0.06649576127529144,0.38116711378097534,0.32813140749931335,-0.011432146653532982,0.3715907335281372,0.23057571053504944,-0.03354855626821518,0.3732398748397827,0.19509227573871613,-0.04795170575380325,0.37859266996383667,0.20060279965400696,-0.051146142184734344
4,S01_P13_fitted_5.png,0.40962040424346924,0.6529632806777954,6.856258494281064e-08,0.4846560060977936,0.6292662620544434,-0.03903236240148544,0.5550392270088196,0.5679019689559937,-0.056853897869586945,0.6082777380943298,0.5036695599555969,-0.07574933767318726,0.655738353729248,0.4664040803909302,-0.09267233312129974,0.5651684403419495,0.36672377586364746,-0.005019092466682196,0.6010205745697021,0.2534452974796295,-0.04126264154911041,0.5958133339881897,0.20803001523017883,-0.07662944495677948,0.5793824791908264,0.2114705592393875,-0.09591465443372726,0.5133142471313477,0.33538249135017395,-0.003738083178177476,0.5331310033798218,0.20620983839035034,-0.03815619647502899,0.5246593952178955,0.18455870449543,-0.07482131570577621,0.510970413684845,0.2135649174451828,-0.09541454911231995,0.46144112944602966,0.3307342231273651,-0.009653355926275253,0.47164300084114075,0.21379761397838593,-0.03812754154205322,0.4692002236843109,0.18532496690750122,-0.06591114401817322,0.4641208052635193,0.20857542753219604,-0.08061562478542328,0.4053448438644409,0.347459077835083,-0.01972094736993313,0.4015251100063324,0.25149571895599365,-0.040159326046705246,0.40010106563568115,0.20640969276428223,-0.05566318705677986,0.40160423517227173,0.19311924278736115,-0.06366533786058426
5,S02_P13_fitted_1.png,0.35399818420410156,0.670520544052124,8.022047381928132e-07,0.4848414361476898,0.7103184461593628,-0.08707590401172638,0.619452178478241,0.6577996015548706,-0.12374043464660645,0.7137678861618042,0.6086875796318054,-0.15446169674396515,0.7889606952667236,0.57383793592453,-0.18290679156780243,0.5668913722038269,0.3668832778930664,-0.05424729734659195,0.5974578261375427,0.21295976638793945,-0.11540381610393524,0.6079360842704773,0.15066474676132202,-0.16279037296772003,0.6020902395248413,0.18102651834487915,-0.18497508764266968,0.4802219271659851,0.3128156065940857,-0.03782522678375244,0.4974753260612488,0.12948167324066162,-0.10158572345972061,0.49865058064460754,0.13567334413528442,-0.1461188644170761,0.49232083559036255,0.23583798110485077,-0.1627914160490036,0.39391428232192993,0.3012881278991699,-0.033326778560876846,0.40444478392601013,0.12770318984985352,-0.09347979724407196,0.40645095705986023,0.14856573939323425,-0.12602801620960236,0.4062516689300537,0.24518711864948273,-0.13181504607200623,0.30568909645080566,0.31872618198394775,-0.0357406809926033,0.3072407841682434,0.17413505911827087,-0.08666691929101944,0.3206093907356262,0.17263400554656982,-0.10925834625959396,0.33224713802337646,0.239167258143425,-0.11235593259334564
6,S02_P13_fitted_2.png,0.36855536699295044,0.6901257038116455,1.205122543979087e-07,0.4989143908023834,0.6619117259979248,-0.03383602574467659,0.6114238500595093,0.6222972869873047,-0.054815396666526794,0.6975291967391968,0.5751181840896606,-0.08260335773229599,0.764103353023529,0.5454932451248169,-0.11059391498565674,0.5474288463592529,0.36348962783813477,0.0009423320880159736,0.5863965749740601,0.20946231484413147,-0.04537500813603401,0.5986522436141968,0.18888482451438904,-0.0885699912905693,0.5952587127685547,0.2327975481748581,-0.1099301427602768,0.4778662323951721,0.3320709764957428,-0.005899391137063503,0.5012902617454529,0.15574142336845398,-0.05037449672818184,0.5126584768295288,0.17489901185035706,-0.08914144337177277,0.5099920034408569,0.2579886317253113,-0.10806366801261902,0.4087599813938141,0.3259378671646118,-0.02047789841890335,0.4208758473396301,0.16432158648967743,-0.056463371962308884,0.4372127652168274,0.1807520091533661,-0.07778418064117432,0.4413940906524658,0.2601645290851593,-0.08482690900564194,0.33308839797973633,0.3355489671230316,-0.03971710056066513,0.336292564868927,0.21047772467136383,-0.0635315403342247,0.3575482964515686,0.21127164363861084,-0.07071098685264587,0.37342506647109985,0.2633773684501648,-0.07021410018205643
7,S02_P13_fitted_3.png,0.39591237902641296,0.6777870655059814,2.9829800496372627e-07,0.5114272236824036,0.6484296917915344,-0.02186678908765316,0.606575608253479,0.6094580292701721,-0.039152294397354126,0.679728090763092,0.5721532106399536,-0.06389985233545303,0.731661319732666,0.5413899421691895,-0.08940278738737106,0.5358260273933411,0.36823606491088867,0.00822425540536642,0.5610406994819641,0.2132640779018402,-0.03265760838985443,0.5934469103813171,0.20431514084339142,-0.07315905392169952,0.6091311573982239,0.2565529942512512,-0.09358137845993042,0.4810009300708771,0.346081018447876,-0.002233893843367696,0.49774169921875,0.176786869764328,-0.04362630099058151,0.5336796641349792,0.19392547011375427,-0.08413614332675934,0.546443521976471,0.275193989276886,-0.1051776260137558,0.4249632954597473,0.3414960503578186,-0.018933849409222603,0.4304389953613281,0.1828758865594864,-0.05101761594414711,0.46939289569854736,0.19454307854175568,-0.07634904235601425,0.4888055920600891,0.2672475576400757,-0.08707589656114578,0.3615818917751312,0.3505917191505432,-0.038957323879003525,0.36171191930770874,0.2322790026664734,-0.06360191106796265,0.39680856466293335,0.22201384603977203,-0.0767223909497261,0.42763492465019226,0.25984877347946167,-0.08097846060991287
8,S02_P13_fitted_4.png,0.3695752024650574,0.6717349290847778,1.628278312182374e-07,0.48712247610092163,0.6835325956344604,-0.07029110938310623,0.599846601486206,0.6284617781639099,-0.10294937342405319,0.6843050122261047,0.58359295129776,-0.1348923146724701,0.7517505288124084,0.5525473356246948,-0.1647435575723648,0.5609277486801147,0.3716130256652832,-0.028826437890529633,0.6021075248718262,0.2249891310930252,-0.08557650446891785,0.582162618637085,0.19958457350730896,-0.13434097170829773,0.5576314330101013,0.24517373740673065,-0.15933619439601898,0.4859314262866974,0.33341652154922485,-0.019425326958298683,0.5063841938972473,0.16580113768577576,-0.08352065831422806,0.47754156589508057,0.19928118586540222,-0.1368284374475479,0.46346473693847656,0.2896985709667206,-0.160086989402771,0.41310393810272217,0.32201632857322693,-0.020403273403644562,0.42324376106262207,0.1684965342283249,-0.07376211881637573,0.4061323404312134,0.19328872859477997,-0.11341962963342667,0.40103453397750854,0.28096532821655273,-0.12676241993904114,0.34295403957366943,0.3337326645851135,-0.027328722178936005,0.3387570381164551,0.2126196324825287,-0.06299374252557755,0.33504557609558105,0.21391414105892181,-0.08391733467578888,0.33924534916877747,0.27038103342056274,-0.09061463922262192
9,S02_P13_fitted_5.png,0.37957143783569336,0.678636908531189,-2.3179717345556128e-07,0.480232834815979,0.6757776141166687,-0.05377277359366417,0.5771539807319641,0.621199905872345,-0.07857052981853485,0.6544628739356995,0.5734332799911499,-0.10605587810277939,0.714066743850708,0.5437374711036682,-0.13177473843097687,0.5576627254486084,0.3811834454536438,-0.01605987921357155,0.6028420925140381,0.23352500796318054,-0.0686803013086319,0.5686437487602234,0.21251508593559265,-0.11084620654582977,0.5347721576690674,0.24985948204994202,-0.13234184682369232,0.49243438243865967,0.3422274887561798,-0.013241746462881565,0.5141047239303589,0.1773959845304489,-0.07279480993747711,0.4681541919708252,0.2127254158258438,-0.11574091017246246,0.4446116089820862,0.2898494005203247,-0.13274234533309937,0.4297626316547394,0.32944968342781067,-0.019746754318475723,0.4385414719581604,0.18356043100357056,-0.06980876624584198,0.40181398391723633,0.21574872732162476,-0.09799505025148392,0.3844926953315735,0.29167068004608154,-0.10463562607765198,0.36775416135787964,0.3393527567386627,-0.031244514510035515,0.36198389530181885,0.22299499809741974,-0.06108718365430832,0.34543871879577637,0.2324518859386444,-0.0730748176574707,0.3405275344848633,0.28716105222702026,-0.07471472769975662
